Dernier,MA_150,MA_100,MA_50,RSI,signal_MA_50_MA_150,signal_MA_100_MA_150,signal_MA_50_MA_100
39703.0,25967.368,27988.83,33769.972,59.48566940164708,1.0,1.0,1.0
40382.0,26102.077999999998,28179.631,33979.352,61.65410579286962,1.0,1.0,1.0
40560.0,26223.176,28359.41,34193.266,62.224898700946696,1.0,1.0,1.0
39936.0,26343.85,28534.166,34397.968,58.9141329060704,1.0,1.0,1.0
41133.0,26473.733999999997,28718.744,34611.518000000004,62.98288368501489,1.0,1.0,1.0
40078.0,26598.486,28887.994,34817.108,57.57137651568566,1.0,1.0,1.0
39497.0,26733.016666666666,29050.812,34971.18,54.7799531481883,1.0,1.0,1.0
42138.0,26885.393333333333,29238.09,35179.474,63.45422815973882,1.0,1.0,1.0
42767.0,27045.264,29440.502,35445.51,65.16797937403393,1.0,1.0,1.0
42275.0,27195.143333333333,29655.396,35710.468,62.69158928407388,1.0,1.0,1.0
43448.0,27351.463999999996,29877.777000000002,36007.404,66.00807516372069,1.0,1.0,1.0
43173.0,27507.074666666664,30101.256,36286.794,64.55914145954546,1.0,1.0,1.0
45506.0,27677.43,30350.456000000002,36606.102,70.4794304503275,1.0,1.0,1.0
46629.0,27854.115999999998,30614.246,36945.708000000006,72.83201780118077,1.0,1.0,1.0
46407.0,28029.87,30885.007,37291.982,71.6169658571996,1.0,1.0,1.0
45811.0,28203.326,31143.485,37602.47,68.32156480709642,1.0,1.0,1.0
46297.0,28376.66733333334,31397.981,37939.718,69.55191035102817,1.0,1.0,1.0
45525.0,28549.83266666667,31637.356,38266.646,65.21877989714602,1.0,1.0,1.0
47075.0,28730.106666666667,31891.994,38602.028000000006,69.3478539224348,1.0,1.0,1.0
47449.0,28911.434000000005,32150.106,38977.334,70.26512676355216,1.0,1.0,1.0
47105.0,29081.698,32415.545,39310.684,68.2422812869256,1.0,1.0,1.0
46859.0,29251.656666666666,32682.129,39650.884,66.76210232721175,1.0,1.0,1.0
44548.0,29405.195333333337,32925.451,39915.67,54.74829164610559,1.0,1.0,1.0
44331.0,29557.96,33175.662000000004,40200.682,53.76985188773041,1.0,1.0,1.0
44013.0,29707.932000000004,33423.36,40495.254,52.29490967149307,1.0,1.0,1.0
42912.0,29853.086000000003,33659.851,40773.974,47.44258965439495,1.0,1.0,1.0
42373.0,29996.697333333337,33884.315,41040.07,45.22999097451368,1.0,1.0,1.0
41022.0,30115.486666666668,34093.422,41240.36,40.172714387087275,1.0,1.0,1.0
41276.0,30235.073333333334,34303.402,41463.98,41.49714829908526,1.0,1.0,1.0
42233.0,30357.581333333335,34518.43,41627.44,46.319006580293426,1.0,1.0,1.0
41767.8,30475.355333333333,34725.672999999995,41753.436,44.40314728110604,1.0,1.0,1.0
40914.8,30586.102,34919.922,41851.551999999996,41.05029324403814,1.0,1.0,1.0
41118.7,30697.27666666667,35118.84,41943.045999999995,42.17431459437431,1.0,1.0,1.0
39285.7,30796.523333333334,35300.69,41935.0,35.60226972063225,1.0,1.0,1.0
39671.1,30901.428666666667,35497.743,41974.062000000005,37.79708098773555,1.0,1.0,1.0
37792.4,30993.625333333337,35668.462999999996,41959.63,32.060789168516564,1.0,1.0,1.0
38814.3,31098.076,35850.883,41966.695999999996,37.607564336804515,1.0,1.0,1.0
38730.2,31197.502,36032.413,41988.3,37.33739481325421,1.0,1.0,1.0
39416.3,31305.77533333333,36236.710999999996,42005.005999999994,41.057585319930304,1.0,1.0,1.0
41929.0,31432.340666666663,36451.555,42048.626,52.240487425858326,1.0,1.0,1.0
38744.8,31535.251333333334,36635.137,42038.662000000004,41.496166758152604,1.0,1.0,1.0
38024.8,31638.002666666664,36789.606,42036.898,39.5170426956265,1.0,1.0,1.0
38403.1,31741.88466666667,36952.064,41996.42,41.10640045317074,1.0,1.0,1.0
39395.8,31851.266000000003,37121.541999999994,41995.056,45.17751855620462,1.0,1.0,1.0
39142.7,31957.076,37246.906,41989.55,44.336005285314585,1.0,1.0,1.0
42463.0,32084.806666666667,37387.502,42044.63,55.93250293339764,1.0,1.0,1.0
43912.8,32219.997333333336,37535.797,42113.246,59.864363284737315,1.0,1.0,1.0
44420.3,32357.637333333332,37679.022000000004,42174.292,61.170399608726214,1.0,1.0,1.0
43188.2,32486.558666666664,37808.888,42207.996,56.374171138148675,1.0,1.0,1.0
37689.1,32584.764,37874.491,42145.718,40.9437828832713,1.0,1.0,1.0
39115.5,32703.875999999997,37951.97,42133.968,45.13846482719457,1.0,1.0,1.0
39209.6,32823.26066666667,38044.936,42110.52,45.413918336268864,1.0,1.0,1.0
38339.2,32928.308000000005,38129.685,42066.10400000001,43.250761284713754,1.0,1.0,1.0
37224.6,33026.736000000004,38204.922,42011.876,40.584837507059696,1.0,1.0,1.0
38248.2,33130.556000000004,38282.849,41954.18,43.998714658426934,1.0,1.0,1.0
37017.7,33222.98733333333,38355.041,41892.974,40.952457307587075,1.0,1.0,1.0
38355.0,33323.91933333334,38420.657,41870.134,45.37856160201729,1.0,1.0,1.0
40090.3,33435.12,38504.327000000005,41829.18,50.557606830738045,1.0,1.0,1.0
40000.1,33551.615333333335,38609.676,41773.842,50.29068091516411,1.0,1.0,1.0
40552.8,33683.39666666667,38724.933,41739.398,51.96422309363904,1.0,1.0,1.0
43883.6,33834.55466666667,38877.757000000005,41748.11,60.577799091399,1.0,1.0,1.0
44544.4,33992.683333333334,39031.166,41775.538,62.032381043515784,1.0,1.0,1.0
42550.3,34139.11200000001,39161.263000000006,41716.424,55.390457629170974,1.0,1.0,1.0
42061.1,34284.51933333334,39285.386999999995,41625.066,53.866686051946736,1.0,1.0,1.0
42205.2,34437.01466666667,39416.506,41541.03,54.265792085020564,1.0,1.0,1.0
42388.4,34586.515999999996,39537.524,41472.578,54.80115361718115,1.0,1.0,1.0
43521.0,34737.67333333333,39678.388,41417.058,58.06910721400229,1.0,1.0,1.0
44388.9,34889.68266666667,39830.491,41394.336,60.430082751293114,1.0,1.0,1.0
44038.2,35039.196,39967.814,41333.6,58.98481484373836,1.0,1.0,1.0
43833.9,35187.17,40119.316,41261.297999999995,58.11287837726137,1.0,1.0,1.0
42392.2,35332.710666666666,40238.863000000005,41167.041999999994,52.24379167811985,1.0,1.0,1.0
41412.1,35474.12066666666,40354.494000000006,41058.104,48.6468527760971,1.0,1.0,1.0
41567.6,35616.466,40457.083,40998.496,49.24393073671851,1.0,1.0,1.0
37287.8,35736.318666666666,40529.157,40857.632,36.622907628667846,1.0,1.0,1.0
36890.2,35853.96533333333,40605.215,40715.176,35.707306074825084,1.0,1.0,1.0
38709.7,35983.61066666667,40702.552,40631.13,42.75983598247657,1.0,1.0,0.0
38498.6,36107.424,40796.856,40553.642,42.18170230040585,1.0,1.0,0.0
37917.7,36226.13333333333,40865.958,40491.556000000004,40.55670468354472,1.0,1.0,0.0
38170.8,36345.418666666665,40946.716,40429.452,41.612128097929954,1.0,1.0,0.0
37745.1,36458.851333333325,40983.566999999995,40339.693999999996,40.31556751708249,1.0,1.0,0.0
37164.3,36566.323333333334,41000.53,40247.623999999996,38.55069733315288,1.0,1.0,0.0
36800.4,36668.39333333333,41008.443999999996,40165.336,37.44465944384676,1.0,1.0,0.0
36950.6,36773.218,41012.51,40081.974,38.23237823716378,1.0,1.0,0.0
36686.3,36877.121999999996,40982.492999999995,40029.986000000004,37.34131538146306,1.0,1.0,0.0
36269.5,36985.81333333333,40968.008,39961.954000000005,35.91956508852374,1.0,1.0,0.0
35075.2,37081.511999999995,40933.62,39907.61,32.14305016222818,1.0,1.0,0.0
36475.5,37187.53333333333,40913.765,39860.834,40.095677577833946,1.0,1.0,0.0
40715.9,37321.79133333333,40944.424,39900.547999999995,56.6600539126184,1.0,1.0,0.0
41677.8,37473.066666666666,40975.392,39945.778,59.40241661385205,1.0,1.0,0.0
42364.6,37619.2,41001.558,39954.49,61.28601971339486,1.0,1.0,0.0
42209.3,37764.68466666667,41031.221,40023.78,60.60132467004448,1.0,1.0,0.0
43079.1,37901.359333333334,41080.882000000005,40124.866,63.0886271164904,1.0,1.0,0.0
43097.0,38040.95733333333,41107.582,40218.744,63.14019962625183,1.0,1.0,0.0
43073.3,38178.45933333333,41143.675,40292.294,63.01466033682964,1.0,1.0,0.0
42560.0,38284.81733333334,41175.095,40360.64,60.22188707861579,1.0,1.0,0.0
43901.0,38388.134666666665,41217.015,40389.4,64.63197351618882,1.0,1.0,0.0
42733.2,38479.134,41239.527,40365.808,58.54480067321993,1.0,1.0,0.0
41832.2,38557.363333333335,41244.169,40314.046,54.29590292653137,1.0,1.0,0.0
41848.3,38635.007999999994,41247.622,40287.248,54.35964449339563,1.0,1.0,0.0
41672.0,38705.296,41256.312000000005,40366.906,53.48007386303181,1.0,1.0,0.0
41546.7,38773.15666666667,41274.748999999996,40415.53,52.825853472299734,1.0,1.0,0.0
43097.5,38861.05333333334,41301.904,40493.288,59.43928792042799,1.0,1.0,0.0
43425.9,38951.464,41330.562999999995,40595.022000000004,60.6958766357932,1.0,1.0,0.0
45837.3,39059.04,41389.576,40767.276,68.43002664553896,1.0,1.0,0.0
46430.2,39165.538,41442.547999999995,40930.916,69.99348703739155,1.0,1.0,0.0
47311.8,39282.293333333335,41514.886,41136.797999999995,72.19823923682338,1.0,1.0,0.0
47738.0,39388.59066666666,41597.296,41324.458,73.22256881716076,1.0,1.0,0.0
46219.5,39485.231999999996,41638.111000000004,41447.041999999994,64.15329683407217,1.0,1.0,0.0
47123.3,39602.952666666664,41681.674,41589.506,66.78987246111518,1.0,1.0,0.0
46461.7,39719.183333333334,41723.541,41707.684,63.12945278495784,1.0,1.0,0.0
47545.2,39845.47666666667,41764.513,41780.916,66.37917838687784,1.0,1.0,1.0
50678.2,39988.64133333333,41839.565,41903.592000000004,73.61961035373321,1.0,1.0,1.0
50779.9,40130.236666666664,41892.304,42068.184,73.8167279138753,1.0,1.0,1.0
50406.4,40268.621333333336,41930.078,42235.09,71.6978564248671,1.0,1.0,1.0
50786.1,40413.24,41973.869000000006,42406.708,72.5601713372986,1.0,1.0,1.0
50801.0,40550.00266666666,42023.769,42574.96,72.59545709796387,1.0,1.0,1.0
48599.7,40677.77,42046.795999999995,42676.53400000001,60.26543080236662,1.0,1.0,1.0
48902.0,40809.259333333335,42080.566,42766.795999999995,61.239057522353356,1.0,1.0,1.0
46895.2,40919.854666666666,42078.768,42823.935999999994,52.11054136061413,1.0,1.0,1.0
46704.5,41039.99333333333,42071.323,42881.348,51.32755614569973,1.0,1.0,1.0
46856.2,41149.45133333334,42068.835,42970.628,51.94610800329968,1.0,1.0,1.0
46172.2,41258.272666666664,42061.967000000004,43065.82999999999,48.92688145141465,1.0,1.0,1.0
47628.2,41367.06933333333,42092.769,43187.042,54.93174798171325,1.0,1.0,1.0
48871.5,41492.34333333333,42138.174000000006,43418.71599999999,59.329125343569345,1.0,1.0,1.0
48366.5,41619.55733333333,42181.709,43648.242,56.90061418064328,1.0,1.0,1.0
46703.6,41737.74133333333,42219.625,43808.12,49.688139053498,1.0,1.0,1.0
50081.0,41877.82666666667,42296.705,44039.768,60.609168376426226,1.0,1.0,1.0
49314.5,41999.87333333334,42379.63,44267.704000000005,57.555683648868175,1.0,1.0,1.0
47137.2,42113.488,42438.242,44447.03199999999,49.86992198746081,1.0,1.0,1.0
47596.6,42203.731999999996,42491.878,44644.062000000005,51.34621554425993,1.0,1.0,1.0
50473.9,42303.77133333333,42578.939000000006,44910.25399999999,59.4089672095059,1.0,1.0,1.0
50595.2,42401.01266666666,42675.74300000001,45186.15,59.71207832266009,1.0,1.0,1.0
50562.1,42494.46666666667,42770.177,45458.38,59.58133069044572,1.0,1.0,1.0
49405.5,42559.25,42871.375,45712.764,55.045726664058584,1.0,1.0,1.0
49195.2,42635.76466666666,42966.61600000001,45971.278,54.23725756782624,1.0,1.0,1.0
53631.5,42736.547999999995,43125.007000000005,46342.403999999995,65.6863892925734,1.0,1.0,1.0
56496.0,42856.781333333325,43301.824,46742.81399999999,70.7712928290944,1.0,1.0,1.0
57210.3,42987.183333333334,43486.625,47072.702000000005,71.88994359089666,1.0,1.0,1.0
56882.9,43109.195999999996,43661.291000000005,47376.804,70.55701216733208,1.0,1.0,1.0
57794.8,43229.507999999994,43819.949,47685.407999999996,72.10821705502447,1.0,1.0,1.0
57291.5,43349.83133333333,44005.416000000005,47987.051999999996,69.91871615397281,1.0,1.0,1.0
54765.9,43460.850666666665,44172.82699999999,48220.78800000001,60.06297025366856,1.0,1.0,1.0
53730.9,43549.543333333335,44326.105,48433.46600000001,56.54531598730272,1.0,1.0,1.0
58935.1,43679.350666666665,44521.498,48750.702000000005,67.00818644779292,1.0,1.0,1.0
57171.7,43797.708666666666,44701.788,49042.935999999994,61.596280028420445,1.0,1.0,1.0
57573.2,43916.80333333334,44852.89,49316.38,62.34203921121504,1.0,1.0,1.0
56308.8,44022.31533333333,44976.85,49587.89199999999,58.49000117848303,1.0,1.0,1.0
58714.3,44137.95733333333,45119.79,49925.53400000001,63.15444839139419,1.0,1.0,1.0
59717.6,44259.38799999999,45285.084,50282.92,64.924793100612,1.0,1.0,1.0
58083.4,44374.59066666666,45489.026999999995,50611.14800000001,59.87817536226566,1.0,1.0,1.0
56955.3,44489.606,45667.425,50919.32,56.607119449898896,1.0,1.0,1.0
60367.8,44622.844666666664,45879.007000000005,51264.725999999995,63.16277415544886,1.0,1.0,1.0
60089.1,44753.03866666667,46096.505999999994,51597.99,62.3344982086152,1.0,1.0,1.0
63597.9,44910.78466666666,46360.239,51953.20199999999,68.02033169833204,1.0,1.0,1.0
65508.2,45073.28599999999,46632.83900000001,52334.762,70.62061531718587,1.0,1.0,1.0
64398.6,45235.42333333333,46906.648,52676.498,67.20253714786122,1.0,1.0,1.0
64134.5,45399.67333333333,47164.443,53004.428,66.37902876673766,1.0,1.0,1.0
64806.7,45550.797999999995,47411.607,53376.17199999999,67.47162454550346,1.0,1.0,1.0
64932.6,45698.568666666666,47660.932,53732.358,67.68345388265377,1.0,1.0,1.0
66904.4,45862.76466666666,47924.448,54141.21199999999,70.8816978999593,1.0,1.0,1.0
67527.9,46023.29733333333,48160.890999999996,54540.86600000001,71.83102521589014,1.0,1.0,1.0
63273.2,46157.29866666666,48348.179,54792.765999999996,57.94744714386335,1.0,1.0,1.0
61483.9,46263.81799999999,48537.515,55006.846,53.28322973764922,1.0,1.0,1.0
60974.3,46359.45333333333,48726.647000000004,55218.204000000005,51.999497161381136,1.0,1.0,1.0
61412.6,46459.490666666665,48918.721,55430.734000000004,53.04728054417438,1.0,1.0,1.0
62918.5,46573.54066666667,49124.02199999999,55673.084,56.556121294392504,1.0,1.0,1.0
63221.7,46686.371999999996,49321.028999999995,55965.524,57.24885827366744,1.0,1.0,1.0
60915.3,46788.973999999995,49486.293,56205.79,50.63465214224004,1.0,1.0,1.0
61309.6,46883.87133333333,49659.007000000005,56494.078,51.66283162265552,1.0,1.0,1.0
61840.1,46979.812,49839.068999999996,56796.79,53.07881766441897,1.0,1.0,1.0
62242.8,47080.73066666666,50037.575,57104.522000000004,54.17617983177986,1.0,1.0,1.0
60582.5,47172.22066666666,50229.278999999995,57392.72800000001,49.07967610660318,1.0,1.0,1.0
58438.1,47264.821333333326,50397.984000000004,57608.926,43.40076273359731,1.0,1.0,1.0
60310.8,47371.35333333333,50628.21400000001,57837.712,48.95545482071177,1.0,1.0,1.0
63067.0,47498.38,50889.982,58131.722,55.826713853711695,1.0,1.0,1.0
60866.5,47618.07666666667,51111.55,58414.98,50.03560813881323,1.0,1.0,1.0
61312.5,47744.34,51339.689000000006,58639.61,51.141861277229815,1.0,1.0,1.0
60690.3,47875.462,51567.415,58867.126,49.49544748172667,1.0,1.0,1.0
62210.2,48015.02333333333,51807.809,59168.586,53.43872231837317,1.0,1.0,1.0
65979.1,48173.33066666666,52090.149,59536.236000000004,61.471915645645836,1.0,1.0,1.0
64278.5,48323.402,52361.291,59812.32800000001,56.71693931252196,1.0,1.0,1.0
62056.3,48464.34533333333,52613.85,60041.55,51.14923217724215,1.0,1.0,1.0
61527.5,48600.403999999995,52859.619000000006,60260.858,49.89405401117499,1.0,1.0,1.0
60861.1,48744.24,53101.367,60489.97,48.2859459587803,1.0,1.0,1.0
61672.5,48890.916000000005,53355.397000000004,60739.516,50.38287033822254,1.0,1.0,1.0
57345.8,49021.272,53578.102999999996,60813.802,40.86691309685466,1.0,1.0,1.0
57380.1,49145.043999999994,53787.149000000005,60831.484000000004,40.962109913082664,1.0,1.0,1.0
56015.9,49260.282,53940.149,60807.596,38.31980022036771,1.0,1.0,1.0
57477.3,49380.68866666667,54098.14399999999,60819.484000000004,42.59198172733616,1.0,1.0,1.0
54687.7,49465.746666666666,54221.375,60757.342000000004,37.28341667901066,1.0,1.0,1.0
54942.5,49573.73133333334,54348.707,60710.362,38.043011108954445,1.0,1.0,1.0
53914.7,49679.664000000004,54457.062999999995,60693.337999999996,36.14149767037674,1.0,1.0,1.0
53783.9,49782.202666666664,54563.932,60694.398,35.895602737649654,1.0,1.0,1.0
55323.2,49888.38533333333,54686.431,60622.16,40.98434952093605,1.0,1.0,1.0
51469.3,49970.562666666665,54775.524000000005,60508.112,33.75878637709593,1.0,1.0,1.0
49227.3,50015.657999999996,54828.787000000004,60341.193999999996,30.400942135315347,1.0,1.0,1.0
48200.1,50044.24,54883.456,60179.02,28.978752550623582,1.0,1.0,1.0
47666.9,50065.884,54941.803,59958.07199999999,28.240238728349183,1.0,1.0,1.0
48146.0,50098.935999999994,55004.78,59726.64,29.967271979005147,1.0,1.0,1.0
43823.3,50139.83066666667,55026.293,59441.437999999995,24.287656495720256,1.0,1.0,1.0
41536.8,50155.97266666667,55026.193999999996,59133.068,21.921011546046216,1.0,1.0,1.0
41022.3,50168.05733333333,55005.441999999995,58746.15800000001,21.41533680281067,1.0,1.0,1.0
42172.6,50193.61333333333,54992.90900000001,58387.828,25.550411845797854,1.0,1.0,1.0
43203.4,50233.472,54966.57,57979.93800000001,29.148269956481982,1.0,1.0,1.0
42686.8,50263.062666666665,54929.136000000006,57523.51,28.407340294465,1.0,1.0,1.0
42819.9,50301.744,54884.217000000004,57091.935999999994,28.908745356629765,1.0,1.0,1.0
44869.2,50345.172,54855.529,56706.63,36.305394785285124,1.0,1.0,1.0
43551.6,50368.24733333333,54828.85,56281.528000000006,33.86566779976047,1.0,1.0,1.0
40651.3,50372.58866666666,54764.13,55795.902,29.212184857650783,1.0,1.0,1.0
42870.6,50388.04066666667,54728.219000000005,55315.226,36.41244790422206,1.0,1.0,1.0
47238.7,50410.407999999996,54725.154,54909.441999999995,47.69044807999696,1.0,1.0,1.0
48306.7,50435.49,54701.439000000006,54610.112,50.02434591592363,1.0,1.0,0.0
47282.8,50467.03999999999,54666.468,54326.09,47.821447199251764,1.0,1.0,0.0
47748.0,50504.952666666664,54639.884000000005,54061.56399999999,48.922007337766836,1.0,1.0,0.0
48130.6,50544.45533333333,54613.329,53795.92399999999,49.85872151984097,1.0,1.0,0.0
47077.5,50575.716,54576.094,53479.10399999999,47.28812060007362,1.0,1.0,0.0
44949.5,50585.23933333334,54539.592000000004,53113.66,42.51776610853819,1.0,1.0,0.0
46062.3,50596.395333333334,54511.195,52816.6,45.60781453118628,1.0,1.0,0.0
45161.9,50603.886666666665,54493.862,52493.64600000001,43.567050193528466,1.0,1.0,0.0
44842.8,50610.61266666667,54475.245,52153.7,42.83551770961688,1.0,1.0,0.0
46385.6,50637.23533333333,54470.539000000004,51836.556,47.431404703094564,1.0,1.0,0.0
46061.4,50668.23066666666,54469.431,51546.13399999999,46.58385235557345,1.0,1.0,0.0
46779.6,50702.97733333333,54460.945,51312.96400000001,48.76788875136295,1.0,1.0,0.0
52672.1,50805.539333333334,54498.950999999994,51160.19,62.36434340756521,1.0,1.0,0.0
51768.6,50904.72866666666,54532.971999999994,50934.222,59.7461218480606,1.0,1.0,0.0
49918.4,50979.45333333333,54565.12,50715.26,54.68322196993682,0.0,1.0,0.0
49999.0,51056.12266666667,54564.3,50488.99,54.86266499469351,0.0,1.0,0.0
49274.3,51131.833333333336,54563.898,50260.67,52.83679341117564,0.0,1.0,0.0
48819.4,51202.824,54580.72,49992.85399999999,51.55000805727648,0.0,1.0,0.0
47130.4,51265.39266666667,54576.058,49615.88,46.97554735186883,0.0,1.0,0.0
46992.7,51330.91533333333,54541.246,49270.164,46.612384466592985,0.0,1.0,0.0
48777.4,51410.761999999995,54523.068,49004.585999999996,51.81214313002314,0.0,1.0,0.0
48897.1,51490.40533333333,54506.418,48751.977999999996,52.148770461620366,0.0,1.0,0.0
49064.3,51572.92533333333,54503.005999999994,48516.042,52.646383466377216,0.0,1.0,0.0
46831.6,51643.33933333333,54479.37,48219.223999999995,45.797508264685604,0.0,1.0,0.0
48994.5,51736.134666666665,54433.0,48052.198,52.27474432765578,0.0,1.0,0.0
47714.7,51811.062666666665,54345.187000000005,47858.89,48.575776345095406,0.0,1.0,0.0
49539.7,51869.888,54268.481,47729.36600000001,53.61613075661473,0.0,1.0,0.0
49254.5,51920.399333333335,54192.19699999999,47564.91,52.74605976540224,0.0,1.0,0.0
48875.8,51963.80733333333,54103.007000000005,47448.672,51.54982375550162,0.0,1.0,0.0
49324.0,52011.238666666664,54023.332,47336.302,52.91097924420376,0.0,1.0,0.0
46755.9,52035.75066666667,53943.232,47193.126,45.093740116301646,0.0,1.0,0.0
44723.8,52046.596,53853.16099999999,47011.924000000006,40.0512866544475,0.0,1.0,0.0
44691.6,52057.384666666665,53710.726,46799.291999999994,39.97500683314439,0.0,1.0,0.0
45996.3,52080.293333333335,53598.972,46689.832,44.58068729881984,0.0,1.0,0.0
46991.3,52100.895333333334,53493.153,46645.112,47.86602221291072,0.0,1.0,0.0
47081.5,52129.884,53400.88,46622.74,48.16600843417883,0.0,1.0,0.0
47809.1,52169.73,53291.82800000001,46625.584,50.63365120183818,0.0,1.0,0.0
44403.4,52186.763999999996,53138.685999999994,46550.732,40.83441264734149,0.0,1.0,0.0
45564.3,52212.712666666666,53013.495,46585.552,44.758947029635706,0.0,1.0,0.0
45593.8,52239.693333333336,52899.88,46666.692,44.859040366118215,0.0,1.0,0.0
46284.3,52260.93866666667,52759.045,46771.93199999999,47.26754538561111,0.0,1.0,0.0
43792.8,52263.384666666665,52596.082,46804.336,40.408983610420705,0.0,1.0,0.0
44614.2,52255.23066666666,52406.245,46832.551999999996,43.32851461079745,0.0,1.0,0.0
42795.4,52230.99866666667,52179.11699999999,46834.724,38.79604703641917,0.0,0.0,0.0
40867.2,52188.03466666667,51943.803,46795.67,34.65697168382698,0.0,0.0,0.0
39736.9,52134.693999999996,51699.827000000005,46693.024000000005,32.47008814427775,0.0,0.0,0.0
38130.3,52080.766,51433.062999999995,46584.598,29.61004352619014,0.0,0.0,0.0
39168.4,52027.73333333333,51175.421,46554.94,33.675236467987645,0.0,0.0,0.0
39878.3,51983.844000000005,50905.16,46495.094000000005,36.38106056190017,0.0,0.0,0.0
41553.7,51943.90066666666,50645.418000000005,46381.394,42.35787597278934,0.0,0.0,0.0
42203.4,51887.402,50434.72,46259.328,44.53402729249805,0.0,0.0,0.0
40001.4,51815.545333333335,50219.895,46113.70000000001,39.14059020963632,0.0,0.0,0.0
40003.2,51746.19066666666,50010.184,45958.804000000004,39.147077972339275,0.0,0.0,0.0
39452.0,51670.63,49790.57800000001,45785.232,37.81759578444323,0.0,0.0,0.0
37276.6,51580.467333333334,49534.15900000001,45589.21400000001,33.04741090601192,0.0,0.0,0.0
35391.1,51492.41,49255.852999999996,45398.046,29.566353704185502,0.0,0.0,0.0
33824.8,51391.895333333334,48984.948000000004,45153.295999999995,27.020142370421908,0.0,0.0,0.0
33603.3,51303.282666666666,48707.885,44922.124,26.670351170725553,0.0,0.0,0.0
32298.9,51207.24533333333,48412.473,44671.24600000001,24.646845905583206,0.0,0.0,0.0
32131.4,51109.08,48111.359000000004,44386.162000000004,24.39093268816592,0.0,0.0,0.0
29793.8,50999.89066666667,47803.472,44060.81,21.098459912008053,0.0,0.0,0.0
30837.2,50887.95066666667,47527.462999999996,43741.962,25.90619989328941,0.0,0.0,0.0
31785.4,50774.043333333335,47242.209,43324.227999999996,30.076002910211102,0.0,0.0,0.0
31518.6,50661.724,46926.725,42919.227999999996,29.571712507694954,0.0,0.0,0.0
31394.0,50559.66,46632.0,42548.74,29.324422282504713,0.0,0.0,0.0
31840.5,50438.056666666664,46337.28,42185.57,31.533922389746678,0.0,0.0,0.0
32820.7,50328.098,46058.584,41856.498,36.24597556363973,0.0,0.0,0.0
32728.1,50232.037333333334,45763.763,41534.672,35.99394964222482,0.0,0.0,0.0
33113.0,50135.48,45435.102,41254.324,37.9259927332223,0.0,0.0,0.0
34227.7,50027.172000000006,45134.594000000005,40999.024,43.26703521974197,0.0,0.0,0.0
33510.6,49913.274666666664,44849.136999999995,40693.687999999995,40.83296252329798,0.0,0.0,0.0
33797.4,49801.51,44571.835999999996,40391.693999999996,42.23268739525174,0.0,0.0,0.0
32866.3,49691.24866666667,44291.888,40067.734000000004,39.00641690010067,0.0,0.0,0.0
33867.8,49589.066,44013.84099999999,39808.458,43.964928142121906,0.0,0.0,0.0
34225.6,49459.693333333336,43782.639,39513.08,45.66444443784723,0.0,0.0,0.0
33687.8,49307.63866666667,43545.71599999999,39232.542,43.5274951275958,0.0,0.0,0.0
35298.2,49161.558000000005,43338.539000000004,38947.712,50.93223736793569,0.0,0.0,0.0
34742.8,49013.95733333334,43111.194,38657.478,48.56701954363221,0.0,0.0,0.0
33813.4,48854.081333333335,42902.45100000001,38356.23,44.816449247181986,0.0,0.0,0.0
33543.6,48695.762,42688.462,38040.622,43.75997982664988,0.0,0.0,0.0
35026.9,48564.168666666665,42499.584,37806.041999999994,50.648021817512145,0.0,0.0,0.0
35834.7,48444.86066666667,42320.09199999999,37628.26,53.955433401448296,0.0,0.0,0.0
34475.9,48281.799333333336,42111.61899999999,37423.946,48.11433481141567,0.0,0.0,0.0
34678.5,48131.84466666667,41943.710999999996,37197.59,49.00085941907178,0.0,0.0,0.0
32243.4,47962.97933333333,41773.872,36902.632,40.126504759815006,0.0,0.0,0.0
31594.0,47798.214,41607.811,36592.882,38.142588167028684,0.0,0.0,0.0
34665.8,47637.89066666667,41477.8,36330.016,50.58755530605116,0.0,0.0,0.0
33674.3,47464.26866666667,41333.083000000006,36115.434,47.28101894679628,0.0,0.0,0.0
32496.4,47293.68866666667,41219.814,35854.076,43.63231789528707,0.0,0.0,0.0
31692.0,47125.26666666667,41121.366,35576.04,41.288985022171886,0.0,0.0,0.0
35595.8,46960.12,41067.101,35362.27,54.15670743234894,0.0,0.0,0.0
35513.4,46796.282,41000.509000000005,35196.682,53.88823457414684,0.0,0.0,0.0
35749.4,46610.62533333334,40925.969,35019.386,54.58268155976186,0.0,0.0,0.0
38052.0,46427.584,40879.621,34924.518000000004,60.787672468527454,0.0,0.0,0.0
38336.0,46253.833333333336,40834.782,34873.894,61.48657454562052,0.0,0.0,0.0
40156.1,46093.97733333333,40787.651,34882.278,65.70530905994032,0.0,0.0,0.0
40529.4,45932.12866666667,40757.429,34930.26,66.51545247631672,0.0,0.0,0.0
39022.9,45759.397333333334,40741.145,34927.35,60.322339278956775,0.0,0.0,0.0
35467.5,45549.818,40667.114,34839.134,48.77917374980968,0.0,0.0,0.0
37314.6,45348.396,40567.873,34754.352,53.732628494933174,0.0,0.0,0.0
36649.4,45170.903999999995,40451.3,34643.272,51.7901539454718,0.0,0.0,0.0
37332.2,45009.89266666667,40351.794,34589.888,53.642668525946156,0.0,0.0,0.0
33382.9,44825.95,40208.143000000004,34457.482,43.282832908400756,0.0,0.0,0.0
33578.0,44640.386000000006,40062.617,34340.002,43.859651726267664,0.0,0.0,0.0
